e01,e02,e03,e04,e05,e06,e07,e08,e09,e10,e11,e12,timestamp,e13
11488.0,49.0,1978.0,16896.0,388.0,139.0,243.0,128791.0,9816.0,1333084.0,46302.0,13477.0,1535794200000,0.0
11136.0,54.0,2274.0,16837.0,350.0,152.0,274.0,134755.0,9906.0,1314819.0,46698.0,18387.0,1535794500000,0.0
11193.0,39.0,2101.0,16866.0,376.0,116.0,264.0,117225.0,9431.0,1286284.0,40436.0,14321.0,1535794800000,0.0
11314.0,34.0,1972.0,16876.0,351.0,112.0,170.0,109755.0,9996.0,1265626.0,39199.0,17827.0,1535795100000,0.0
10808.0,30.0,1994.0,15900.0,371.0,141.0,366.0,123024.0,9540.0,1271923.0,38946.0,13873.0,1535795400000,0.0
10946.0,31.0,2126.0,15254.0,317.0,116.0,196.0,107825.0,9079.0,1273297.0,37739.0,14398.0,1535795700000,0.0
11555.0,50.0,2079.0,16382.0,371.0,124.0,462.0,105093.0,10071.0,1240862.0,44081.0,13713.0,1535796000000,39.0
10537.0,25.0,2287.0,15415.0,314.0,105.0,368.0,110288.0,9059.0,1215898.0,44278.0,17155.0,1535796300000,0.0
10093.0,23.0,1974.0,14846.0,368.0,117.0,355.0,119324.0,9142.0,1225933.0,50389.0,13151.0,1535796600000,0.0
10332.0,35.0,1868.0,14361.0,333.0,135.0,287.0,116611.0,8943.0,1202372.0,48359.0,13787.0,1535796900000,0.0
10684.0,34.0,1814.0,14343.0,342.0,99.0,229.0,109492.0,8788.0,1183733.0,48704.0,16194.0,1535797200000,0.0
10040.0,55.0,1869.0,14508.0,337.0,92.0,201.0,112639.0,8938.0,1196037.0,47133.0,12327.0,1535797500000,0.0
10339.0,21.0,1949.0,14719.0,393.0,67.0,191.0,102724.0,8978.0,1140517.0,52393.0,14884.0,1535797800000,0.0
11641.0,38.0,1760.0,15633.0,386.0,90.0,181.0,109366.0,10001.0,1153200.0,61007.0,12757.0,1535798100000,0.0
11344.0,33.0,2055.0,15509.0,345.0,96.0,156.0,120262.0,9433.0,1153446.0,57967.0,16281.0,1535798400000,0.0
11125.0,32.0,1843.0,15175.0,369.0,169.0,150.0,118994.0,9656.0,1167585.0,52125.0,18296.0,1535798700000,0.0
11758.0,40.0,1757.0,16265.0,340.0,174.0,136.0,111995.0,10231.0,1165788.0,59394.0,16438.0,1535799000000,0.0
11235.0,46.0,1748.0,15528.0,384.0,53.0,150.0,101273.0,9553.0,1137851.0,57202.0,13838.0,1535799300000,0.0
12911.0,37.0,1698.0,17794.0,423.0,130.0,436.0,123191.0,10899.0,1138306.0,63194.0,15143.0,1535799600000,36.0
12657.0,38.0,1907.0,17085.0,417.0,161.0,334.0,114185.0,10627.0,1135050.0,65396.0,17541.0,1535799900000,0.0
13683.0,33.0,1719.0,18200.0,459.0,107.0,291.0,91101.0,11894.0,1137664.0,69749.0,13524.0,1535800200000,0.0
17736.0,46.0,1816.0,23380.0,450.0,125.0,270.0,111754.0,15476.0,1169165.0,90339.0,16355.0,1535800500000,0.0
20291.0,47.0,1973.0,27932.0,414.0,181.0,294.0,132973.0,17389.0,1169686.0,119357.0,14973.0,1535800800000,0.0
27652.0,40.0,1727.0,37204.0,482.0,254.0,212.0,128261.0,24387.0,1194099.0,179851.0,13739.0,1535801100000,0.0
41808.0,53.0,1869.0,58076.0,766.0,290.0,270.0,180597.0,36939.0,1184706.0,333109.0,13691.0,1535801400000,0.0
48318.0,63.0,1818.0,69583.0,800.0,363.0,203.0,192230.0,41274.0,1189502.0,527051.0,14534.0,1535801700000,0.0
54052.0,62.0,1872.0,77707.0,559.0,320.0,169.0,247961.0,45256.0,1238935.0,658329.0,12972.0,1535802000000,0.0
56132.0,56.0,1849.0,83683.0,645.0,328.0,218.0,243447.0,48423.0,1255752.0,778973.0,14377.0,1535802300000,0.0
61071.0,54.0,1915.0,85163.0,720.0,285.0,80.0,252136.0,47154.0,1265520.0,832912.0,15060.0,1535802600000,0.0
57443.0,55.0,1709.0,85406.0,758.0,343.0,128.0,271559.0,45807.0,1286685.0,836067.0,12312.0,1535802900000,0.0
65209.0,49.0,1686.0,94809.0,902.0,353.0,212.0,259017.0,51281.0,1337459.0,909176.0,15496.0,1535803200000,52.0
60647.0,46.0,1644.0,90764.0,897.0,315.0,329.0,258196.0,48749.0,1303106.0,939995.0,17631.0,1535803500000,0.0
59790.0,62.0,1736.0,91862.0,919.0,353.0,267.0,276077.0,49841.0,1310403.0,892545.0,16489.0,1535803800000,0.0
61564.0,68.0,1729.0,90470.0,1029.0,356.0,174.0,279377.0,51792.0,1302243.0,865327.0,14576.0,1535804100000,0.0
56404.0,57.0,1721.0,81806.0,958.0,303.0,193.0,306642.0,46387.0,1295631.0,791590.0,14393.0,1535804400000,0.0
44473.0,74.0,1929.0,67309.0,867.0,270.0,177.0,247054.0,38237.0,1305327.0,495204.0,15667.0,1535804700000,0.0
35742.0,56.0,1647.0,53554.0,687.0,441.0,169.0,203657.0,29955.0,1305866.0,381210.0,13456.0,1535805000000,0.0
40535.0,49.0,1564.0,61189.0,694.0,565.0,154.0,217603.0,35269.0,1321866.0,422596.0,16121.0,1535805300000,0.0
49889.0,46.0,1797.0,71728.0,740.0,663.0,201.0,225332.0,42755.0,1334535.0,554273.0,17128.0,1535805600000,0.0
54580.0,35.0,1652.0,75681.0,713.0,957.0,97.0,211456.0,45555.0,1341494.0,715709.0,14720.0,1535805900000,0.0
57478.0,33.0,1725.0,85366.0,747.0,619.0,105.0,238491.0,48682.0,1346776.0,780949.0,14013.0,1535806200000,0.0
56783.0,34.0,1602.0,85847.0,771.0,429.0,114.0,229934.0,47218.0,1352250.0,899523.0,13991.0,1535806500000,0.0
62761.0,46.0,1794.0,90265.0,777.0,413.0,149.0,230114.0,51517.0,1353240.0,915517.0,12555.0,1535806800000,14.0
59911.0,45.0,1889.0,89303.0,740.0,335.0,387.0,274662.0,51529.0,1363854.0,959893.0,15284.0,1535807100000,10.0
59857.0,41.0,1816.0,86411.0,793.0,406.0,317.0,243855.0,49535.0,1374679.0,972796.0,16535.0,1535807400000,0.0
69269.0,42.0,1755.0,96200.0,839.0,486.0,365.0,259799.0,56608.0,1410369.0,1068742.0,15591.0,1535807700000,0.0
74927.0,34.0,1437.0,107140.0,934.0,433.0,185.0,253527.0,61715.0,1429608.0,1139098.0,17437.0,1535808000000,0.0
71212.0,53.0,1544.0,112911.0,1096.0,343.0,150.0,262332.0,61454.0,1431693.0,1119784.0,17646.0,1535808300000,0.0
54811.0,31.0,1534.0,78426.0,872.0,284.0,155.0,242216.0,44821.0,1421272.0,805201.0,17042.0,1535808600000,0.0
38783.0,42.0,1660.0,54549.0,1026.0,424.0,155.0,177153.0,33613.0,1436558.0,514579.0,14406.0,1535808900000,0.0
27864.0,36.0,1770.0,37092.0,715.0,249.0,195.0,150296.0,24335.0,1458750.0,333110.0,19297.0,1535809200000,1.0
24342.0,25.0,1875.0,32405.0,746.0,255.0,132.0,119522.0,20888.0,1452839.0,283584.0,17651.0,1535809500000,0.0
27673.0,32.0,2021.0,35298.0,516.0,202.0,153.0,114319.0,23743.0,1472499.0,260572.0,17737.0,1535809800000,0.0
27154.0,41.0,1970.0,34574.0,586.0,159.0,162.0,109089.0,23543.0,1509871.0,264610.0,16255.0,1535810100000,0.0
31988.0,28.0,1577.0,40253.0,773.0,286.0,225.0,133619.0,27552.0,1552993.0,269881.0,15021.0,1535810400000,19.0
32479.0,21.0,1487.0,40533.0,596.0,229.0,443.0,117440.0,27346.0,1525829.0,323511.0,14444.0,1535810700000,13.0
31989.0,19.0,1621.0,40739.0,443.0,279.0,354.0,122373.0,27273.0,1489700.0,322962.0,16685.0,1535811000000,0.0
32195.0,24.0,1596.0,39697.0,429.0,140.0,402.0,119902.0,25686.0,1477968.0,346681.0,15018.0,1535811300000,0.0
32114.0,22.0,1456.0,39713.0,415.0,206.0,274.0,112468.0,26060.0,1445480.0,357679.0,17953.0,1535811600000,0.0
33277.0,30.0,1487.0,42320.0,379.0,145.0,223.0,103434.0,25711.0,1443090.0,342922.0,14578.0,1535811900000,0.0
30499.0,18.0,1456.0,40860.0,432.0,220.0,151.0,103109.0,25477.0,1427982.0,326904.0,16694.0,1535812200000,0.0
30057.0,23.0,1288.0,37501.0,386.0,190.0,89.0,97484.0,25053.0,1419120.0,343548.0,15657.0,1535812500000,0.0
32110.0,15.0,1572.0,36178.0,372.0,179.0,112.0,101525.0,23548.0,1404205.0,361353.0,15333.0,1535812800000,0.0
28665.0,20.0,1172.0,39313.0,364.0,213.0,126.0,108764.0,23263.0,1381911.0,305226.0,15446.0,1535813100000,0.0
20030.0,14.0,1246.0,25131.0,293.0,179.0,143.0,80366.0,17454.0,1350663.0,242139.0,13966.0,1535813400000,0.0
19721.0,21.0,1339.0,24812.0,357.0,173.0,157.0,78410.0,17615.0,1349740.0,202541.0,12756.0,1535813700000,0.0
25593.0,21.0,1270.0,30736.0,341.0,295.0,615.0,82853.0,22254.0,1288296.0,244124.0,13623.0,1535814000000,35.0
26583.0,21.0,1224.0,43406.0,302.0,287.0,281.0,92801.0,25088.0,1270132.0,282726.0,11596.0,1535814300000,0.0
25302.0,11.0,1181.0,39140.0,279.0,227.0,217.0,78253.0,21722.0,1235322.0,314450.0,16551.0,1535814600000,0.0
26395.0,10.0,1110.0,36500.0,322.0,208.0,227.0,79854.0,23508.0,1203130.0,316036.0,14165.0,1535814900000,0.0
28509.0,11.0,1048.0,33042.0,279.0,166.0,230.0,84024.0,23647.0,1166818.0,327578.0,11790.0,1535815200000,0.0
25550.0,9.0,991.0,32614.0,282.0,159.0,218.0,71578.0,22215.0,1128638.0,367371.0,12293.0,1535815500000,0.0
24647.0,7.0,995.0,30792.0,264.0,213.0,159.0,67760.0,21638.0,1095661.0,328422.0,10199.0,1535815800000,0.0
23709.0,11.0,1005.0,27496.0,244.0,107.0,191.0,69893.0,19188.0,1054615.0,322236.0,10170.0,1535816100000,0.0
21456.0,8.0,742.0,27417.0,358.0,112.0,126.0,59214.0,18366.0,1025023.0,306707.0,8424.0,1535816400000,0.0
20792.0,11.0,854.0,23540.0,239.0,138.0,112.0,57963.0,17439.0,988119.0,310236.0,6976.0,1535816700000,0.0
19852.0,7.0,680.0,21938.0,296.0,140.0,90.0,62066.0,16818.0,973821.0,268178.0,10344.0,1535817000000,0.0
11028.0,3.0,545.0,11705.0,260.0,82.0,85.0,30311.0,9639.0,908885.0,154940.0,7682.0,1535817300000,0.0
17886.0,38.0,1170.0,22790.0,283.0,215.0,161.0,86960.0,15184.0,1163908.0,167689.0,11488.0,1535817600000,26.0
16423.0,36.0,867.0,20331.0,278.0,150.0,159.0,86103.0,13646.0,1083417.0,159028.0,7431.0,1535817900000,0.0
16504.0,29.0,1059.0,20745.0,216.0,175.0,185.0,76088.0,13856.0,1017062.0,173505.0,12468.0,1535818200000,0.0
15356.0,22.0,927.0,21180.0,215.0,152.0,190.0,79446.0,13190.0,956653.0,163402.0,9554.0,1535818500000,0.0
15742.0,19.0,777.0,20208.0,173.0,165.0,140.0,70982.0,13011.0,896221.0,188305.0,8752.0,1535818800000,0.0
16575.0,20.0,892.0,20980.0,204.0,133.0,136.0,72154.0,14141.0,831580.0,194751.0,9695.0,1535819100000,0.0
20015.0,26.0,840.0,23721.0,205.0,129.0,90.0,70414.0,16099.0,773750.0,219413.0,9784.0,1535819400000,0.0
18521.0,28.0,700.0,22787.0,203.0,106.0,167.0,68141.0,15014.0,720320.0,245175.0,9632.0,1535819700000,0.0
17860.0,23.0,763.0,20668.0,179.0,112.0,112.0,66770.0,14826.0,674974.0,270847.0,10978.0,1535820000000,0.0
17297.0,27.0,636.0,20558.0,186.0,113.0,102.0,70918.0,14221.0,632925.0,268967.0,6602.0,1535820300000,0.0
17255.0,29.0,655.0,20684.0,175.0,103.0,89.0,73357.0,14110.0,592767.0,236028.0,7748.0,1535820600000,0.0
16091.0,20.0,654.0,21536.0,195.0,95.0,110.0,71187.0,13766.0,572047.0,226717.0,6567.0,1535820900000,0.0
16843.0,21.0,589.0,20974.0,175.0,139.0,154.0,65908.0,14098.0,537885.0,219346.0,6305.0,1535821200000,11.0
15498.0,15.0,469.0,18855.0,192.0,121.0,123.0,60341.0,12760.0,496186.0,257908.0,6260.0,1535821500000,2.0
14727.0,22.0,443.0,19406.0,206.0,102.0,148.0,62689.0,12218.0,470243.0,259142.0,8337.0,1535821800000,1.0
14654.0,12.0,500.0,18191.0,152.0,101.0,102.0,62335.0,12090.0,443856.0,219718.0,7232.0,1535822100000,0.0
9971.0,12.0,484.0,12930.0,153.0,80.0,90.0,58897.0,8280.0,425735.0,143330.0,8971.0,1535822400000,0.0
10229.0,14.0,371.0,12353.0,148.0,117.0,74.0,54560.0,8250.0,399333.0,122113.0,6090.0,1535822700000,0.0
10579.0,14.0,354.0,12643.0,138.0,147.0,75.0,50983.0,8937.0,370555.0,135904.0,6302.0,1535823000000,0.0
11739.0,6.0,330.0,14104.0,132.0,99.0,103.0,49565.0,9341.0,355956.0,170843.0,4483.0,1535823300000,0.0
11563.0,15.0,315.0,15258.0,169.0,125.0,46.0,52821.0,9758.0,339102.0,176334.0,4818.0,1535823600000,2.0
11650.0,9.0,321.0,15052.0,134.0,90.0,62.0,52014.0,9984.0,313994.0,199929.0,5038.0,1535823900000,0.0
11749.0,9.0,383.0,19052.0,123.0,73.0,58.0,51660.0,9422.0,291902.0,212993.0,3392.0,1535824200000,0.0
10744.0,11.0,256.0,13652.0,113.0,88.0,53.0,49507.0,8843.0,283596.0,187948.0,6898.0,1535824500000,0.0
10500.0,9.0,322.0,15879.0,107.0,65.0,73.0,49776.0,8540.0,273163.0,173055.0,3076.0,1535824800000,8.0
10143.0,7.0,329.0,13052.0,98.0,71.0,72.0,48632.0,8194.0,251229.0,182238.0,4677.0,1535825100000,2.0
9293.0,10.0,356.0,12379.0,105.0,55.0,39.0,48440.0,7800.0,245846.0,184127.0,3337.0,1535825400000,0.0
9203.0,13.0,221.0,11505.0,111.0,53.0,56.0,45963.0,7524.0,228304.0,174835.0,4575.0,1535825700000,0.0
10117.0,10.0,182.0,11850.0,141.0,93.0,39.0,48776.0,8258.0,218148.0,139961.0,3837.0,1535826000000,0.0
10788.0,16.0,280.0,12853.0,137.0,93.0,42.0,55139.0,8906.0,209638.0,127468.0,5322.0,1535826300000,0.0
13041.0,17.0,192.0,16604.0,127.0,115.0,72.0,60185.0,10795.0,201889.0,163116.0,4001.0,1535826600000,0.0
11530.0,11.0,207.0,16397.0,135.0,78.0,53.0,50762.0,9548.0,191426.0,201842.0,4184.0,1535826900000,0.0
11632.0,13.0,279.0,15344.0,100.0,79.0,51.0,50217.0,9869.0,187073.0,231799.0,2526.0,1535827200000,0.0
15074.0,13.0,230.0,16630.0,152.0,129.0,47.0,55467.0,10367.0,187390.0,287244.0,3125.0,1535827500000,0.0
11936.0,7.0,239.0,16538.0,138.0,69.0,48.0,57665.0,10204.0,176080.0,247084.0,3705.0,1535827800000,0.0
12999.0,9.0,217.0,16344.0,112.0,52.0,35.0,53093.0,9632.0,164973.0,267804.0,3076.0,1535828100000,0.0
13377.0,11.0,180.0,16428.0,111.0,73.0,31.0,56004.0,9464.0,160937.0,267080.0,3072.0,1535828400000,0.0
10870.0,12.0,210.0,16854.0,120.0,62.0,30.0,53687.0,8902.0,154028.0,261891.0,2618.0,1535828700000,2.0
12300.0,15.0,176.0,15894.0,131.0,36.0,19.0,61221.0,8848.0,150144.0,280137.0,2705.0,1535829000000,0.0
12148.0,15.0,105.0,15277.0,154.0,48.0,37.0,60318.0,9960.0,144013.0,271158.0,2061.0,1535829300000,0.0
8265.0,12.0,155.0,13550.0,89.0,75.0,40.0,58344.0,7001.0,141134.0,172435.0,3790.0,1535829600000,0.0
7761.0,9.0,136.0,11258.0,99.0,92.0,49.0,54842.0,6408.0,137226.0,171897.0,3361.0,1535829900000,0.0
10075.0,15.0,187.0,14017.0,165.0,129.0,56.0,58342.0,8639.0,132550.0,168750.0,2460.0,1535830200000,0.0
8616.0,4.0,168.0,13496.0,164.0,98.0,30.0,57185.0,7660.0,131041.0,173931.0,2504.0,1535830500000,0.0
8570.0,4.0,132.0,17345.0,140.0,85.0,24.0,68634.0,7330.0,122780.0,185903.0,2578.0,1535830800000,0.0
9520.0,14.0,241.0,12922.0,103.0,76.0,32.0,53393.0,7572.0,127329.0,210934.0,3128.0,1535831100000,0.0
9229.0,7.0,208.0,18071.0,109.0,79.0,61.0,84909.0,7824.0,121327.0,235097.0,2467.0,1535831400000,0.0
8536.0,14.0,196.0,13325.0,111.0,56.0,28.0,56282.0,6987.0,119854.0,241850.0,2892.0,1535831700000,0.0
8368.0,8.0,203.0,13513.0,95.0,43.0,28.0,60883.0,6874.0,120211.0,255872.0,3172.0,1535832000000,2.0
8936.0,10.0,254.0,12821.0,91.0,39.0,47.0,57596.0,7246.0,114839.0,240077.0,2072.0,1535832300000,8.0
9527.0,6.0,250.0,14836.0,101.0,37.0,35.0,69289.0,7501.0,114917.0,250616.0,3285.0,1535832600000,0.0
8490.0,4.0,145.0,13068.0,164.0,51.0,21.0,59966.0,6661.0,122158.0,261470.0,2271.0,1535832900000,0.0
9215.0,6.0,155.0,13867.0,172.0,34.0,33.0,73086.0,7718.0,119260.0,236733.0,2157.0,1535833200000,0.0
6068.0,5.0,168.0,9816.0,83.0,53.0,26.0,51294.0,5161.0,124587.0,164786.0,2725.0,1535833500000,0.0
4910.0,6.0,199.0,8217.0,73.0,13.0,15.0,52440.0,4063.0,123765.0,143804.0,4918.0,1535833800000,0.0
3879.0,7.0,293.0,8234.0,103.0,24.0,25.0,52516.0,3187.0,127674.0,111790.0,2666.0,1535834100000,0.0
2967.0,7.0,199.0,5762.0,62.0,10.0,32.0,51720.0,2324.0,132137.0,69187.0,2691.0,1535834400000,0.0
2342.0,9.0,288.0,4760.0,61.0,16.0,23.0,48857.0,1840.0,133551.0,56565.0,3134.0,1535834700000,0.0
2540.0,3.0,168.0,5005.0,40.0,16.0,57.0,50642.0,1661.0,135570.0,44896.0,1951.0,1535835000000,0.0
1933.0,9.0,225.0,4838.0,45.0,4.0,18.0,47905.0,1623.0,140017.0,42897.0,2712.0,1535835300000,0.0
2103.0,6.0,240.0,4503.0,32.0,11.0,29.0,47772.0,1650.0,147878.0,43135.0,2728.0,1535835600000,25.0
1881.0,10.0,221.0,4134.0,33.0,13.0,14.0,47012.0,1578.0,154825.0,42646.0,4519.0,1535835900000,15.0
2133.0,3.0,188.0,4436.0,47.0,36.0,23.0,51139.0,1829.0,165674.0,43030.0,2847.0,1535836200000,3.0
2033.0,7.0,261.0,4803.0,48.0,19.0,26.0,46664.0,1768.0,168195.0,43047.0,3734.0,1535836500000,0.0
1914.0,9.0,318.0,4463.0,44.0,14.0,35.0,45849.0,1653.0,173878.0,44610.0,3352.0,1535836800000,0.0
1898.0,17.0,344.0,4606.0,51.0,16.0,31.0,47489.0,1643.0,194865.0,41368.0,3874.0,1535837100000,0.0
2248.0,13.0,314.0,5793.0,39.0,6.0,20.0,50997.0,1782.0,210241.0,38667.0,3700.0,1535837400000,0.0
2221.0,14.0,363.0,5191.0,35.0,14.0,23.0,52414.0,1716.0,228031.0,35821.0,5868.0,1535837700000,0.0
2110.0,7.0,394.0,4883.0,56.0,10.0,19.0,51702.0,1977.0,254819.0,32646.0,4858.0,1535838000000,0.0
2216.0,16.0,517.0,4740.0,57.0,14.0,36.0,53646.0,1991.0,279395.0,35455.0,5005.0,1535838300000,0.0
2350.0,10.0,439.0,5023.0,46.0,45.0,43.0,54410.0,1999.0,301750.0,43395.0,6618.0,1535838600000,0.0
2491.0,11.0,449.0,5351.0,70.0,16.0,52.0,55170.0,2086.0,333795.0,45360.0,4618.0,1535838900000,1.0
2833.0,15.0,607.0,5254.0,104.0,13.0,54.0,56011.0,2353.0,354169.0,47763.0,5695.0,1535839200000,28.0
2736.0,17.0,691.0,5345.0,75.0,35.0,49.0,57435.0,2309.0,391430.0,42831.0,5937.0,1535839500000,0.0
3020.0,12.0,658.0,5468.0,79.0,102.0,68.0,62978.0,2445.0,430614.0,39267.0,6062.0,1535839800000,0.0
3305.0,15.0,670.0,6064.0,103.0,92.0,50.0,60861.0,2741.0,459536.0,42535.0,5276.0,1535840100000,0.0
3664.0,14.0,777.0,5978.0,73.0,36.0,71.0,62159.0,3003.0,498566.0,42938.0,7859.0,1535840400000,0.0
3652.0,29.0,700.0,6802.0,82.0,88.0,62.0,65437.0,3236.0,521277.0,49251.0,8843.0,1535840700000,0.0
3825.0,25.0,665.0,6801.0,89.0,115.0,101.0,69585.0,3361.0,561380.0,60023.0,7714.0,1535841000000,0.0
3886.0,17.0,809.0,7108.0,123.0,81.0,82.0,70907.0,3470.0,582787.0,57606.0,8413.0,1535841300000,0.0
3872.0,19.0,870.0,7065.0,122.0,171.0,78.0,69157.0,3261.0,631197.0,51770.0,9985.0,1535841600000,0.0
4207.0,27.0,775.0,7084.0,114.0,45.0,68.0,77449.0,3625.0,663776.0,55851.0,7236.0,1535841900000,0.0
4330.0,28.0,1086.0,7707.0,110.0,63.0,119.0,74224.0,3784.0,684358.0,64302.0,10188.0,1535842200000,0.0
4667.0,22.0,956.0,8518.0,154.0,55.0,126.0,74325.0,4282.0,719687.0,69693.0,11235.0,1535842500000,5.0
5367.0,32.0,813.0,9875.0,161.0,60.0,130.0,78529.0,4752.0,758182.0,62152.0,12784.0,1535842800000,35.0
5279.0,28.0,1100.0,8943.0,108.0,53.0,108.0,77137.0,4692.0,791823.0,59352.0,10585.0,1535843100000,0.0
5597.0,19.0,1265.0,9608.0,102.0,64.0,120.0,88347.0,5145.0,830815.0,65168.0,12395.0,1535843400000,0.0
5797.0,26.0,1032.0,10352.0,139.0,98.0,156.0,83033.0,5425.0,843229.0,61211.0,9107.0,1535843700000,0.0
6030.0,29.0,1192.0,10351.0,176.0,115.0,102.0,91284.0,5230.0,850044.0,56884.0,14060.0,1535844000000,0.0
6361.0,31.0,1160.0,10687.0,157.0,43.0,205.0,87902.0,5379.0,857210.0,55152.0,10637.0,1535844300000,0.0
6523.0,28.0,1128.0,11401.0,184.0,36.0,118.0,93331.0,5894.0,890300.0,57851.0,10321.0,1535844600000,0.0
7052.0,26.0,1023.0,10783.0,228.0,96.0,117.0,81744.0,6047.0,894811.0,68469.0,11797.0,1535844900000,0.0
7108.0,32.0,1285.0,11725.0,239.0,63.0,343.0,85031.0,6428.0,914771.0,74282.0,11648.0,1535845200000,0.0
6833.0,35.0,1142.0,10486.0,191.0,58.0,415.0,84644.0,5934.0,949856.0,71493.0,10955.0,1535845500000,0.0
7005.0,29.0,1328.0,11245.0,216.0,60.0,215.0,105338.0,6236.0,945672.0,63965.0,13140.0,1535845800000,0.0
7346.0,38.0,1336.0,11998.0,263.0,160.0,145.0,101026.0,6635.0,946331.0,63443.0,15725.0,1535846100000,0.0
8157.0,36.0,1446.0,13117.0,240.0,241.0,238.0,112668.0,6968.0,979214.0,71526.0,11629.0,1535846400000,29.0
8050.0,32.0,1429.0,12657.0,274.0,148.0,256.0,98794.0,7009.0,1016442.0,74436.0,9681.0,1535846700000,0.0
7942.0,37.0,1419.0,12780.0,262.0,186.0,243.0,96311.0,7049.0,1038415.0,84984.0,13515.0,1535847000000,0.0
8426.0,28.0,1476.0,13935.0,220.0,107.0,179.0,118501.0,7486.0,1071845.0,81922.0,14323.0,1535847300000,0.0
8764.0,25.0,1491.0,14414.0,208.0,158.0,189.0,129669.0,7589.0,1087841.0,82457.0,15272.0,1535847600000,0.0
9373.0,40.0,1544.0,15951.0,230.0,154.0,211.0,122470.0,8361.0,1131646.0,86312.0,13758.0,1535847900000,0.0
9728.0,30.0,1493.0,14770.0,236.0,162.0,235.0,118225.0,8308.0,1154448.0,85880.0,15008.0,1535848200000,0.0
9949.0,28.0,1888.0,14637.0,224.0,116.0,201.0,107141.0,8617.0,1163780.0,86397.0,16984.0,1535848500000,0.0
10104.0,29.0,1670.0,15595.0,259.0,128.0,195.0,98377.0,9073.0,1185387.0,79163.0,12668.0,1535848800000,0.0
10223.0,39.0,1675.0,15952.0,226.0,108.0,201.0,110682.0,9142.0,1201000.0,96700.0,12721.0,1535849100000,0.0
10691.0,43.0,1663.0,16645.0,295.0,86.0,211.0,109892.0,9630.0,1209339.0,110714.0,16092.0,1535849400000,0.0
11801.0,35.0,1993.0,16737.0,300.0,222.0,195.0,124959.0,10229.0,1229883.0,100046.0,15548.0,1535849700000,0.0
12724.0,40.0,2040.0,18658.0,331.0,146.0,276.0,114197.0,11609.0,1271726.0,98107.0,14474.0,1535850000000,33.0
12899.0,49.0,2170.0,18772.0,302.0,169.0,319.0,113482.0,11334.0,1286257.0,94384.0,16567.0,1535850300000,0.0
12586.0,44.0,1853.0,18514.0,294.0,143.0,307.0,124305.0,11167.0,1301221.0,86957.0,13946.0,1535850600000,0.0
12310.0,44.0,1949.0,18836.0,280.0,80.0,322.0,108891.0,11138.0,1310273.0,81148.0,15734.0,1535850900000,0.0
12414.0,57.0,2023.0,18462.0,305.0,212.0,229.0,135230.0,10971.0,1331491.0,83727.0,13669.0,1535851200000,0.0
13261.0,43.0,1743.0,20287.0,345.0,241.0,310.0,158860.0,11584.0,1473403.0,89957.0,20454.0,1535851500000,0.0
13703.0,39.0,2101.0,22102.0,309.0,189.0,235.0,138195.0,11804.0,1539927.0,88021.0,17680.0,1535851800000,0.0
12974.0,41.0,2089.0,20491.0,337.0,171.0,229.0,128269.0,11508.0,1490024.0,83034.0,16436.0,1535852100000,0.0
13317.0,46.0,2018.0,19894.0,344.0,179.0,217.0,134678.0,11574.0,1486163.0,84843.0,17081.0,1535852400000,0.0
12946.0,49.0,2144.0,19177.0,379.0,113.0,163.0,156568.0,11318.0,1498942.0,82632.0,15973.0,1535852700000,0.0
13435.0,54.0,2240.0,19814.0,315.0,117.0,193.0,185321.0,11798.0,1519584.0,88707.0,17559.0,1535853000000,0.0
13368.0,32.0,2173.0,20956.0,339.0,181.0,199.0,170793.0,11852.0,1550100.0,91602.0,18692.0,1535853300000,0.0
14225.0,45.0,2245.0,21388.0,357.0,205.0,402.0,152765.0,12474.0,1621900.0,90237.0,20528.0,1535853600000,25.0
13746.0,58.0,2190.0,20667.0,343.0,191.0,370.0,202564.0,12094.0,1562747.0,90441.0,15434.0,1535853900000,0.0
12989.0,44.0,2146.0,19109.0,320.0,200.0,301.0,173308.0,11016.0,1530817.0,88220.0,14614.0,1535854200000,0.0
12835.0,44.0,2055.0,19112.0,337.0,345.0,297.0,193494.0,11444.0,1518918.0,96631.0,18135.0,1535854500000,0.0
13196.0,53.0,2057.0,20252.0,354.0,299.0,304.0,197016.0,11562.0,1496583.0,92751.0,16771.0,1535854800000,0.0
12986.0,46.0,2176.0,20107.0,334.0,142.0,273.0,167750.0,11358.0,1496026.0,90389.0,16117.0,1535855100000,0.0
14521.0,53.0,2120.0,20612.0,354.0,258.0,273.0,173096.0,11796.0,1512446.0,86853.0,15851.0,1535855400000,0.0
13653.0,31.0,2179.0,20206.0,393.0,119.0,312.0,142844.0,11795.0,1511595.0,86675.0,14181.0,1535855700000,0.0
13528.0,52.0,2351.0,20190.0,363.0,221.0,229.0,156766.0,11598.0,1503655.0,79397.0,16979.0,1535856000000,0.0
12641.0,57.0,2138.0,19134.0,352.0,177.0,203.0,170271.0,11161.0,1514782.0,77529.0,17385.0,1535856300000,0.0
12828.0,43.0,2340.0,19086.0,313.0,181.0,128.0,128701.0,11139.0,1497300.0,69148.0,15140.0,1535856600000,0.0
12828.0,40.0,2143.0,20115.0,299.0,269.0,126.0,133692.0,11253.0,1492423.0,77489.0,14780.0,1535856900000,0.0
