i01,i02,i03,i05,i06,i07,i08,i09,i12,i13,i136,i14,i15,i16,i17,i18,i19,i20,i21,i22,i23,i24,i25,i26,i27,i28,i29,i30,i31,i32,i34,i35,i36,i37,i38,i39,i41,i42,i43,i44,i45,i46,i47,i48,i49,i57,i61,i65,i66,i67,i72,i74,i75,i76,i77,i79,i80,i81,i87,i88,i89,i97,timestamp,unknown,i04,i100,i101,i102,i111,i147,i59,i63,i68,i70,i82,i95,i96,i10,i104,i107,i11,i130,i132,i33,i50,i54,i64,i73,i83,i90,i53,i99,i123,i40,i52,i51,i71,i86,i91,i106,i125,i94,i98,i112,i78,i121,i117,i141,i103,i133,i84,i114,i120,i134,i109,i129,i105,i144,i122,i85,i118,i116,i108,i115,i119,i58,i131,i110,i113,i56,i139,i62,i127,i142,i135,i126,i145
26.0,2022.0,16.0,135.0,245139.0,99.0,0.0,4.0,128.0,22.0,0.0,5823.0,136.0,246.0,975.0,10.0,2.0,11.0,16.0,9.0,18.0,10.0,0.0,15.0,5.0,8545.0,14.0,112.0,24.0,0.0,531.0,0.0,3.0,0.0,95677.0,62.0,0.0,82.0,21.0,0.0,5.0,14401.0,428.0,21.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1535738100000,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,2189.0,16.0,242.0,246748.0,83.0,0.0,4.0,165.0,34.0,0.0,5868.0,123.0,226.0,1000.0,11.0,32.0,2.0,9.0,8.0,23.0,1.0,4.0,8.0,6.0,0.0,16.0,120.0,14.0,0.0,594.0,0.0,2.0,0.0,85715.0,57.0,9.0,112.0,6.0,0.0,4.0,16724.0,555.0,9.0,382.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,1535738400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,1955.0,21.0,233.0,229752.0,65.0,0.0,6.0,161.0,39.0,0.0,5406.0,70.0,211.0,876.0,6.0,3.0,3.0,11.0,9.0,25.0,2.0,1.0,13.0,0.0,9627.0,15.0,68.0,16.0,0.0,488.0,0.0,2.0,0.0,80045.0,45.0,8.0,110.0,3.0,0.0,3.0,21149.0,553.0,6.0,160.0,0.0,2.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1535738700000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,1549.0,43.0,217.0,215976.0,167.0,0.0,6.0,155.0,34.0,0.0,6087.0,99.0,233.0,893.0,6.0,3.0,1.0,17.0,11.0,40.0,0.0,3.0,7.0,0.0,4313.0,18.0,85.0,14.0,0.0,416.0,0.0,3.0,0.0,81867.0,48.0,6.0,86.0,3.0,0.0,4.0,26346.0,560.0,7.0,57.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1535739000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,1441.0,14.0,151.0,212924.0,126.0,0.0,9.0,148.0,26.0,0.0,7163.0,77.0,286.0,934.0,6.0,9.0,6.0,31.0,7.0,94.0,0.0,0.0,2.0,6.0,115.0,19.0,79.0,7.0,2.0,472.0,0.0,0.0,20.0,75788.0,48.0,9.0,86.0,1.0,0.0,0.0,22413.0,444.0,2.0,43.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1535739300000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1778.0,26.0,297.0,199141.0,70.0,0.0,3.0,141.0,26.0,0.0,9187.0,129.0,250.0,926.0,3.0,3.0,8.0,8.0,24.0,25.0,0.0,3.0,13.0,3.0,0.0,13.0,101.0,32.0,1.0,473.0,0.0,0.0,0.0,71847.0,48.0,0.0,94.0,2.0,0.0,0.0,27085.0,642.0,7.0,133.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,2.0,1.0,0.0,1535739600000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,2136.0,15.0,162.0,190842.0,177.0,0.0,9.0,143.0,33.0,0.0,9031.0,57.0,292.0,933.0,0.0,2.0,20.0,14.0,29.0,19.0,0.0,1.0,6.0,6.0,0.0,13.0,115.0,27.0,1.0,521.0,0.0,4.0,0.0,73791.0,67.0,24.0,84.0,9.0,0.0,1.0,38906.0,583.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1535739900000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,2308.0,19.0,219.0,179154.0,147.0,0.0,5.0,136.0,46.0,0.0,11187.0,86.0,231.0,879.0,1.0,1.0,12.0,16.0,20.0,18.0,0.0,3.0,2.0,3.0,0.0,15.0,118.0,34.0,2.0,518.0,0.0,0.0,21.0,69987.0,71.0,9.0,123.0,10.0,4.0,4.0,55161.0,827.0,6.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,9.0,0.0,1535740200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2080.0,10.0,198.0,173058.0,88.0,0.0,9.0,140.0,37.0,0.0,11136.0,92.0,194.0,794.0,1.0,10.0,21.0,7.0,19.0,23.0,0.0,3.0,4.0,6.0,0.0,10.0,114.0,64.0,0.0,430.0,0.0,0.0,0.0,64336.0,52.0,2.0,87.0,1.0,5.0,1.0,77030.0,760.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1535740500000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1723.0,12.0,117.0,171226.0,61.0,0.0,3.0,141.0,30.0,0.0,12824.0,80.0,195.0,764.0,14.0,3.0,13.0,15.0,19.0,26.0,0.0,5.0,7.0,3.0,0.0,12.0,85.0,27.0,0.0,306.0,0.0,0.0,7.0,61963.0,48.0,0.0,97.0,3.0,5.0,1.0,89024.0,715.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1535740800000,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,1828.0,22.0,195.0,160904.0,55.0,0.0,9.0,127.0,34.0,0.0,13362.0,82.0,196.0,865.0,4.0,0.0,4.0,18.0,9.0,25.0,0.0,0.0,5.0,3.0,0.0,12.0,110.0,0.0,0.0,372.0,0.0,0.0,0.0,54256.0,54.0,0.0,91.0,7.0,5.0,2.0,99556.0,715.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1535741100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,1918.0,27.0,281.0,148664.0,105.0,0.0,2.0,144.0,42.0,0.0,13706.0,70.0,237.0,830.0,1.0,3.0,7.0,4.0,10.0,10.0,11.0,3.0,2.0,6.0,0.0,14.0,88.0,0.0,0.0,309.0,0.0,0.0,9.0,57127.0,50.0,4.0,91.0,2.0,5.0,1.0,100382.0,671.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1535741400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,2048.0,29.0,279.0,146068.0,107.0,0.0,3.0,133.0,29.0,0.0,15336.0,50.0,213.0,854.0,0.0,1.0,9.0,5.0,16.0,20.0,12.0,3.0,2.0,0.0,0.0,5.0,93.0,0.0,5.0,257.0,0.0,0.0,0.0,54369.0,35.0,4.0,87.0,8.0,5.0,2.0,85666.0,788.0,12.0,126.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1535741700000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,2266.0,11.0,226.0,143158.0,24.0,0.0,2.0,147.0,35.0,0.0,15836.0,137.0,237.0,859.0,1.0,5.0,15.0,0.0,8.0,17.0,0.0,4.0,4.0,10.0,0.0,16.0,103.0,2.0,0.0,379.0,0.0,3.0,0.0,48159.0,35.0,3.0,27.0,1.0,1.0,2.0,100578.0,662.0,7.0,309.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1535742000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,2171.0,26.0,289.0,136712.0,20.0,0.0,4.0,164.0,34.0,0.0,20291.0,138.0,198.0,773.0,2.0,7.0,6.0,6.0,8.0,15.0,0.0,21.0,5.0,3.0,0.0,14.0,82.0,5.0,0.0,297.0,0.0,78.0,0.0,45088.0,65.0,0.0,57.0,14.0,0.0,3.0,92149.0,773.0,1.0,78.0,0.0,0.0,0.0,2.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1535742300000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,1764.0,21.0,147.0,136451.0,22.0,0.0,2.0,173.0,43.0,0.0,16496.0,81.0,217.0,830.0,0.0,3.0,5.0,2.0,9.0,20.0,0.0,3.0,17.0,3.0,0.0,10.0,86.0,0.0,0.0,446.0,0.0,15.0,0.0,42188.0,52.0,0.0,39.0,5.0,0.0,301.0,93489.0,663.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1535742600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,1745.0,12.0,118.0,132153.0,42.0,1.0,4.0,136.0,39.0,0.0,14274.0,64.0,192.0,822.0,2.0,2.0,7.0,2.0,3.0,42.0,0.0,1.0,3.0,8.0,0.0,8.0,65.0,0.0,0.0,454.0,0.0,1.0,3.0,40789.0,39.0,0.0,54.0,2.0,0.0,4.0,88986.0,513.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1535742900000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,1662.0,13.0,154.0,129067.0,96.0,0.0,5.0,126.0,12.0,0.0,12760.0,45.0,211.0,885.0,0.0,3.0,1.0,0.0,14.0,17.0,0.0,4.0,1.0,3.0,0.0,13.0,58.0,0.0,0.0,425.0,0.0,0.0,15.0,40008.0,46.0,0.0,38.0,1.0,0.0,2.0,58435.0,503.0,1.0,0.0,1.0,0.0,0.0,1.0,18.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1535743200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,1459.0,9.0,154.0,119607.0,51.0,0.0,3.0,111.0,8.0,0.0,12109.0,55.0,217.0,951.0,9.0,6.0,7.0,4.0,5.0,9.0,0.0,6.0,5.0,3.0,0.0,6.0,25.0,0.0,0.0,472.0,0.0,0.0,5.0,42232.0,38.0,11.0,33.0,2.0,0.0,49.0,45267.0,481.0,1.0,93.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1535743500000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,1262.0,13.0,193.0,122584.0,16.0,0.0,2.0,117.0,8.0,0.0,12985.0,67.0,171.0,973.0,1.0,11.0,6.0,2.0,11.0,17.0,0.0,4.0,20.0,0.0,0.0,7.0,77.0,0.0,0.0,297.0,0.0,0.0,0.0,38614.0,56.0,6.0,44.0,40.0,0.0,3.0,47979.0,621.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1535743800000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,1249.0,15.0,74.0,116114.0,33.0,0.0,1.0,123.0,25.0,0.0,14066.0,131.0,162.0,907.0,0.0,1.0,6.0,1.0,5.0,15.0,0.0,4.0,6.0,6.0,0.0,8.0,73.0,0.0,10.0,349.0,0.0,1.0,0.0,40014.0,34.0,3.0,55.0,3.0,0.0,4.0,63389.0,766.0,1.0,80.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1535744100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1358.0,7.0,125.0,121242.0,62.0,0.0,1.0,122.0,12.0,0.0,16752.0,95.0,161.0,834.0,1.0,3.0,2.0,10.0,4.0,11.0,0.0,0.0,3.0,0.0,0.0,4.0,40.0,27.0,2.0,406.0,0.0,49.0,0.0,38116.0,52.0,5.0,28.0,0.0,0.0,419.0,76305.0,591.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1535744400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1300.0,7.0,119.0,121668.0,37.0,0.0,2.0,132.0,5.0,0.0,17505.0,68.0,169.0,828.0,7.0,0.0,4.0,1.0,4.0,10.0,0.0,0.0,3.0,6.0,0.0,5.0,17.0,8.0,4.0,300.0,0.0,2.0,0.0,36164.0,36.0,0.0,43.0,1.0,0.0,1.0,77037.0,522.0,3.0,35.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1535744700000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,1388.0,13.0,183.0,124714.0,31.0,0.0,2.0,141.0,9.0,0.0,14863.0,121.0,173.0,801.0,0.0,5.0,5.0,0.0,11.0,5.0,0.0,1.0,3.0,3.0,0.0,8.0,13.0,42.0,0.0,350.0,0.0,0.0,0.0,35457.0,60.0,0.0,42.0,0.0,0.0,3.0,65709.0,689.0,1.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1535745000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
